Unnamed: 0,Title,Price,Price_Origin,Link,Image,Retailer,TimeStamp,Source
338,"iLuv TB100 Rose Gold True Wireless Earbuds Cordless in-Ear Bluetooth 5.0 with Hands-Free Call MEMS Microphone, IPX6 Waterproof Protection, Long Playtime; Includes Compact Charging Case & 3 Ear Tips",$24.99,$39.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A04720391JUC5TWCDYBRE&url=%2FHands-Free-Microphone-Waterproof-Protection-High-Fidelity%2Fdp%2FB082XGZ455%2Fref%3Dsr_1_292_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-292-spons%26psc%3D1%26smid%3DA33VGGV5RHXW8Q&qualifier=1609292794&id=8422379206693759&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71DL2xEn3KL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
339,Gildan Men's Woven Boxer Underwear Multipack,$16.97,0,https://www.amazon.com/Gildan-Underwear-Multipack-Assorted-Medium/dp/B0788GFQ8G/ref=sr_1_293?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-293,https://m.media-amazon.com/images/I/91WPzVqPWIL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
340,"Wireless Charging Station, 2020 Upgraded Saferell 3 in 1 Qi-Certified Wireless Charger Stand with Breathing Indicator Compatible with iPhone 11 Pro/XS/XR/8, Samsung, Watch 6/SE/5/4/3 & AirPods",$34.99,0,https://www.amazon.com/Saferell-Qi-Certified-Breathing-Indicator-Compatible/dp/B08DTQ7BGF/ref=sr_1_294?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-294,https://m.media-amazon.com/images/I/71VTOe7G0NL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
341,iPhone Charger WSCSR MFi Certified iPhone Charger Cable 5 Pack[3/3/6/6/10FT]Extra Long Nylon Braided USB Charging&Syncing Cord Compatible iPhone Xs/Max/XR/X/8/8Plus/7/7Plus/6S/6S Plus,$9.99,0,https://www.amazon.com/Binecsies-Certified-Lightning-Charging-Compatible/dp/B082LVXQ1L/ref=sr_1_295?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-295,https://m.media-amazon.com/images/I/815QXHLogzL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
342,Dragon Fit Compression Yoga Pants Power Stretch Workout Leggings with High Waist Tummy Control,$23.98,0,https://www.amazon.com/Dragon-Fit-Compression-Leggings-Ankle-Spacedye-BlackGrey/dp/B07H8T8JB4/ref=sr_1_296?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-296,https://m.media-amazon.com/images/I/716BFOe1xvL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
343,Cutter & Buck Women's Traverse Sweatshirt Hoodie,$69.47,0,https://www.amazon.com/Cutter-Womens-Traverse-Sweatshirt-Hoodie/dp/B07S8CWB9M/ref=sr_1_297?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-297,https://m.media-amazon.com/images/I/81AGIZLic9L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
344,Sherosa Women's Oversized Sweaters Cable Knit Open Front Chunky Cardigans Sweaters Boho Boyfriend Sweaters Jackets,$34.87,0,https://www.amazon.com/Sherosa-Cardigans-Sweater-Blouses-Pockets/dp/B07WP7LRLW/ref=sr_1_298?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-298,https://m.media-amazon.com/images/I/61LMyB7FjcL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
345,"28 LEDs Solar Lights Outdoor, Luposwiten Solar Motion Sensor Lights Wireless Security Lights, 400 Lumen Waterproof Solar Powered Lights for Steps Yard Garage Porch Patio（4-Pack）",$33.99,0,https://www.amazon.com/Outdoor-Wireless-Waterproof-Security-Luposwiten/dp/B078W31942/ref=sr_1_299?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-299,https://m.media-amazon.com/images/I/71lFMBXGotL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
346,"MITAOHOH Solar Lights Outdoor, 82 LEDs Wireless Waterproof 1640LM Super Bright Solar Motion Sensor Light Outdoor, 270° Wide Angle Lighting for Garden, Yard, Fence, Garage, Front Door (4 Pack)",$39.99,0,https://www.amazon.com/Outdoor-Mitaohoh-Wireless-Waterproof-Illumination/dp/B07RQXXBFZ/ref=sr_1_300?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-300,https://m.media-amazon.com/images/I/81yiWDNsHRL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
347,Disney Pixar Cars: Union Jack Ramone,$8.97,0,https://www.amazon.com/Disney-Pixar-Cars-Union-Ramone/dp/B081BND7RS/ref=sr_1_301?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-301,https://m.media-amazon.com/images/I/71qkhvBqdZL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
348,StarTech.com Lightning to USB Cable - Coiled Lightning Cable - 0.3m (1ft) - White - Apple MFi Certified (USBCLT30CMW),$15.95,$18.99,https://www.amazon.com/StarTech-com-Lightning-USB-Cable-Certified/dp/B00W5067H8/ref=sr_1_302?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-302,https://m.media-amazon.com/images/I/71iJu8YGoSL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
349,Disney Boys' Cars 3-Pack T-Shirt,$23.22,0,https://www.amazon.com/Disney-Little-Toddler-T-Shirt-Multi/dp/B00B98Y0NU/ref=sr_1_303?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-303,https://m.media-amazon.com/images/I/91NEAmK2WXL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
350,"DieCast Hotwheels '99 Ford F 150 SVT Lightning [Gold] 237/250, Hot Trucks 1/10",$4.94,$6.06,https://www.amazon.com/DieCast-Hotwheels-Ford-Lightning-Trucks/dp/B08KRPVXK6/ref=sr_1_304?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-304,https://m.media-amazon.com/images/I/81Ia9oxHU4L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
351,Crocs Women's Swiftwater Sandal | Cute Sandals for Women | Slip On Shoes,$29.38,0,https://www.amazon.com/Crocs-Womens-Swiftwater-Sandal-Tropical/dp/B074KH5XYW/ref=sr_1_305?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-305,https://m.media-amazon.com/images/I/71mzTWdynHL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
352,"UNEN iPhone Charger [3-3-6-6-10FT, MFi Certified Lightning Cable] Nylon Braided USB Fast Charging Compatible iPhone 11 Pro Max Xs X XR 8 7 6s 6 SE 5 5s 5c iPad iPod–Upgraded",$10.99,$14.99,https://www.amazon.com/UNEN-3-3-6-6-10FT-Certified-Compatible-iPod-Upgraded/dp/B082NR522X/ref=sr_1_306?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-306,https://m.media-amazon.com/images/I/61fM-1Zv7SL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
353,iChunhua Women's Comfy Stretch Floral Print Drawstring Palazzo Wide Leg Lounge Pant,$13.33,$15.69,https://www.amazon.com/WD-Amour-Womens-Stretch-Drawstring-Palazzo/dp/B07BHM5H9Q/ref=sr_1_307?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-307,https://m.media-amazon.com/images/I/61DXdDUsnuL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
354,"Lightning Cable 6ft, 2pack CyvenSmart iPhone Charger Cable 6 Foot, 6 Feet iPhone USB Charging Cord with Spring Protection for iPhone 12 11/11Pro/11Max/X/XS/XR/XS Max/8/7/6 (Silver)",$9.98,$13.99,https://www.amazon.com/CyvenSmart-Protection-Lightning-Certified-Connector/dp/B07VLGK37D/ref=sr_1_308?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-308,https://m.media-amazon.com/images/I/71yA4LowaNL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
355,"Love's cabin Silk Satin Pillowcase for Hair and Skin (Light Purple, 20x40 inches) Slip King Size Pillow Cases Set of 2 - Satin Cooling Pillow Covers with Envelope Closure",$7.99,$12.99,https://www.amazon.com/Loves-cabin-Pillowcase-Purple-inches/dp/B07RTBMQ73/ref=sr_1_309?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-309,https://m.media-amazon.com/images/I/61UWwC0HXZL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
356,KUAILU Mens Flip Flops Thong Sandals Yoga Foam Slippers,$22.99,0,https://www.amazon.com/KuaiLu-Flops-Sandals-Slippers-DBrown/dp/B07T8GW113/ref=sr_1_310?dchild=1&keywords=lightning+deals&qid=1609292794&sr=8-310,https://m.media-amazon.com/images/I/71iK0uPcsbL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
357,LARACE Women 3/4 Sleeve Tunic Top Loose Fit Flare T-Shirt,$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A04267032LMN1Z6IC5HIW&url=%2FLARACE-Women-Sleeve-T-Shirt-Deepskyblue%2Fdp%2FB074YJ1BMV%2Fref%3Dsr_1_311_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-311-spons%26psc%3D1&qualifier=1609292794&id=8422379206693759&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61CVa5L-EsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
358,Floral Find Women's Long Sleeve Leopard Color Block Tunic Comfy Stripe Round Neck T Shirt Tops,$16.88,$19.98,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0720663OSZFW6L78L68&url=%2FFloral-Find-Womens-Sleeve-Leopard%2Fdp%2FB07QM7WKSG%2Fref%3Dsr_1_312_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-312-spons%26psc%3D1&qualifier=1609292794&id=8422379206693759&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61A-ioPKoqL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
359,Miusey Women's Long Sleeve Cowl Neck Form Fitting Casual Tunic Top Blouse,$26.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0103842C6IUC0GZEN3H&url=%2FMiusey-Business-FitTunic-Maternity-Clothing%2Fdp%2FB01MQIVHBT%2Fref%3Dsr_1_313_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-313-spons%26psc%3D1&qualifier=1609292794&id=8422379206693759&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71tpy6-4TkL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
360,Miusey Womens Raglan Long Sleeve Cowl Neck Pullover Casual Tunic Sweatshirts with Pockets,$22.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A087365435OHSZFWQ2LLX&url=%2FMiusey-Bottoming-Pullover-Sweatshirt-Clothing%2Fdp%2FB07499LKFB%2Fref%3Dsr_1_314_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-314-spons%26psc%3D1&qualifier=1609292794&id=8422379206693759&widgetName=sp_btf,https://m.media-amazon.com/images/I/81djqiUlKHL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
361,"2 Pack-Apple Earbuds/Headphones/Earphones with 3.5mm Wired in Ear Headphone Plug(Built-in Microphone & Volume Control) [Apple MFi Certified] Compatible with iPhone,iPad,iPod,PC,MP3/4,Android -White",$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0338923O7D2ZJWZ3MC&url=%2FPack-Apple-Headphones-Earphones-Microphone-Compatible%2Fdp%2FB08CXHN5HP%2Fref%3Dsr_1_315_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292794%26sr%3D8-315-spons%26psc%3D1&qualifier=1609292794&id=8422379206693759&widgetName=sp_btf,https://m.media-amazon.com/images/I/61BfErClzRL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
0,Freedom Mobile  Boxing week! iPhone 11 ABSOLUTE $0 $55/20GB (extra $200 GC if you got it from Walmart),,,https://www.freedommobile.ca/en-CA,,Freedom Mobile,2020-12-29T20:46:38,https://forums.redflagdeals.com/freedom-mobile-boxing-week-iphone-11-absolute-0-55-20gb-extra-200-gc-if-you-got-walmart-2433410/
1,Amazon.ca  Anker Eufy C1 Smart Scale $39.99 after $10 coupon,,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07GZBXCH6%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,Amazon.ca,2020-12-29T20:46:38,https://forums.redflagdeals.com/amazon-ca-anker-eufy-c1-smart-scale-39-99-after-10-coupon-2433811/
2,"Lenovo Canada  ThinkBook 13s Intel ""evo"" laptop 2.5K touch screen, I7-1165G7,16G 4266MHz DDR4X , 512GB SSD $1,039.05","1,039.05",,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Fperkopolisgold%2Flaptops%2Fthinkbook-series%2FThinkBook-13s-Gen-2-Intel%2Fp%2FXXTBXTSI300,,Lenovo Canada,2020-12-29T20:46:38,https://forums.redflagdeals.com/lenovo-canada-thinkbook-13s-intel-evo-laptop-2-5k-touch-screen-i7-1165g7-16g-4266mhz-ddr4x-512gb-ssd-1-039-05-2433989/
3,"Costco  (Warm) Sony x900h 65"" TV - $1498 back in stock",$1498,,https://www.costco.ca/.product.9199065.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-warm-sony-x900h-65-tv-1498-back-stock-2432361/
4,Amazon.ca  Picture Hanging Strips (1.50$ instead of 4.97$) Free shipping with prime. Max 2. UPDATE : The deal is expired.,1.50,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB00EZ0QMQW%2F%3Fcoliid%3DI1OYF0CQBW5B16%26colid%3D3C91ZT0OO9ZUE%26psc%3D1%26ref_%3Dlv_ov_lig_dp_it&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,Amazon.ca,2020-12-29T20:46:38,https://forums.redflagdeals.com/amazon-ca-picture-hanging-strips-1-50-instead-4-97-free-shipping-prime-max-2-update-deal-expired-2433980/
5,Home Depot  Milwaukee M12 FUEL 12V Li-Ion Brushless Cordless 1/4-inch Hex Impact Driver Kit with (2) 2.0Ah Batteries $119+taxes,119,,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-m12-fuel-12v-li-ion-brushless-cordless-1-4-inch-hex-impact-driver-kit-with-2-2-0ah-batteries/1001160184,,Home Depot,2020-12-29T20:46:38,https://forums.redflagdeals.com/home-depot-milwaukee-m12-fuel-12v-li-ion-brushless-cordless-1-4-inch-hex-impact-driver-kit-2-2-0ah-batteries-119-taxes-2433898/
6,"Kasa and D-Link Outdoor Smart Plug with USB, IP6 waterproof $24.99 & $29.99 respectively",24.99,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07M6RS2LC%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,,2020-12-29T20:46:38,https://forums.redflagdeals.com/kasa-d-link-outdoor-smart-plug-usb-ip6-waterproof-24-99-29-99-respectively-2433915/
7,"[Maison Monaco] Watch 20% off, TAG, Longines, Oris, Hamilton",,,https://www.lamaisonmonaco.com/,,Maison Monaco,2020-12-29T20:46:38,https://forums.redflagdeals.com/maison-monaco-watch-20-off-tag-longines-oris-hamilton-2433819/
8,Costco  Costco.ca: Ooma home phone service bundle $79.99 (+eco fees) $50 OFF--- $5 to $10/month home phone,$79.99,,https://www.costco.ca/ooma-telo-home-phone-service-bundle.product.100138378.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-costco-ca-ooma-home-phone-service-bundle-79-99-eco-fees-50-off-5-10-month-home-phone-2432415/
9,Home Depot  Milwaukee M18 XC 4.0 Battery $59,59,,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-m18-18v-lithium-ion-extended-capacity-xc-4-0-ah-redlithium-battery-pack/1000784604,,Home Depot,2020-12-29T20:46:38,https://forums.redflagdeals.com/home-depot-milwaukee-m18-xc-4-0-battery-59-2432297/
10,Marks Works Wearhouse  Columbia snow pants Bugaboo iv $52 plus taxes shipped with triangle rewards card,$51.93,,http://marks.pxf.io/c/341376/505590/8679?u=https%3A%2F%2Fwww.marks.com%2Fen%2Fcolumbia-mens-bugaboo-iv-pants-315070.html%23315070%255Bcolor%255D%3DBLACK,,Marks Works Wearhouse,2020-12-29T20:46:38,https://forums.redflagdeals.com/marks-works-wearhouse-columbia-snow-pants-bugaboo-iv-52-plus-taxes-shipped-triangle-rewards-card-2433406/
11,Costco  TCL 50/55” 4K HDR Roku Smart TV 50S533CA/55S533CA $439.99/$489.99,$439.99,,https://www.costco.ca/tcl-50-in.-4k-hdr-roku-smart-tv-50s533ca.product.100665649.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-tcl-50-55-c-4k-hdr-roku-smart-tv-50s533ca-55s533ca-439-99-489-99-2432632/
12,Freedom Mobile  Boxing week! iPhone 11 ABSOLUTE $0 $55/20GB (extra $200 GC if you got it from Walmart),,,https://www.freedommobile.ca/en-CA,,Freedom Mobile,2020-12-29T20:46:38,https://forums.redflagdeals.com/freedom-mobile-boxing-week-iphone-11-absolute-0-55-20gb-extra-200-gc-if-you-got-walmart-2433410/
13,Amazon.ca  Anker Eufy C1 Smart Scale $39.99 after $10 coupon,,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07GZBXCH6%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,Amazon.ca,2020-12-29T20:46:38,https://forums.redflagdeals.com/amazon-ca-anker-eufy-c1-smart-scale-39-99-after-10-coupon-2433811/
14,"Lenovo Canada  ThinkBook 13s Intel ""evo"" laptop 2.5K touch screen, I7-1165G7,16G 4266MHz DDR4X , 512GB SSD $1,039.05","1,039.05",,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Fperkopolisgold%2Flaptops%2Fthinkbook-series%2FThinkBook-13s-Gen-2-Intel%2Fp%2FXXTBXTSI300,,Lenovo Canada,2020-12-29T20:46:38,https://forums.redflagdeals.com/lenovo-canada-thinkbook-13s-intel-evo-laptop-2-5k-touch-screen-i7-1165g7-16g-4266mhz-ddr4x-512gb-ssd-1-039-05-2433989/
15,"Costco  (Warm) Sony x900h 65"" TV - $1498 back in stock",$1498,,https://www.costco.ca/.product.9199065.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-warm-sony-x900h-65-tv-1498-back-stock-2432361/
16,Amazon.ca  Picture Hanging Strips (1.50$ instead of 4.97$) Free shipping with prime. Max 2. UPDATE : The deal is expired.,1.50,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB00EZ0QMQW%2F%3Fcoliid%3DI1OYF0CQBW5B16%26colid%3D3C91ZT0OO9ZUE%26psc%3D1%26ref_%3Dlv_ov_lig_dp_it&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,Amazon.ca,2020-12-29T20:46:38,https://forums.redflagdeals.com/amazon-ca-picture-hanging-strips-1-50-instead-4-97-free-shipping-prime-max-2-update-deal-expired-2433980/
17,Home Depot  Milwaukee M12 FUEL 12V Li-Ion Brushless Cordless 1/4-inch Hex Impact Driver Kit with (2) 2.0Ah Batteries $119+taxes,119,,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-m12-fuel-12v-li-ion-brushless-cordless-1-4-inch-hex-impact-driver-kit-with-2-2-0ah-batteries/1001160184,,Home Depot,2020-12-29T20:46:38,https://forums.redflagdeals.com/home-depot-milwaukee-m12-fuel-12v-li-ion-brushless-cordless-1-4-inch-hex-impact-driver-kit-2-2-0ah-batteries-119-taxes-2433898/
18,"Kasa and D-Link Outdoor Smart Plug with USB, IP6 waterproof $24.99 & $29.99 respectively",24.99,,http://www.amazon.ca/gp/redirect.html?ie=UTF8&location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB07M6RS2LC%2Fref%3Dppx_yo_dt_b_asin_title_o00_s00%3Fie%3DUTF8%26psc%3D1&tag=redflagdealsc-20&linkCode=ur2&camp=15121&creative=330641,,,2020-12-29T20:46:38,https://forums.redflagdeals.com/kasa-d-link-outdoor-smart-plug-usb-ip6-waterproof-24-99-29-99-respectively-2433915/
19,"[Maison Monaco] Watch 20% off, TAG, Longines, Oris, Hamilton",,,https://www.lamaisonmonaco.com/,,Maison Monaco,2020-12-29T20:46:38,https://forums.redflagdeals.com/maison-monaco-watch-20-off-tag-longines-oris-hamilton-2433819/
20,Costco  Costco.ca: Ooma home phone service bundle $79.99 (+eco fees) $50 OFF--- $5 to $10/month home phone,$79.99,,https://www.costco.ca/ooma-telo-home-phone-service-bundle.product.100138378.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-costco-ca-ooma-home-phone-service-bundle-79-99-eco-fees-50-off-5-10-month-home-phone-2432415/
21,Home Depot  Milwaukee M18 XC 4.0 Battery $59,59,,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/milwaukee-tool-m18-18v-lithium-ion-extended-capacity-xc-4-0-ah-redlithium-battery-pack/1000784604,,Home Depot,2020-12-29T20:46:38,https://forums.redflagdeals.com/home-depot-milwaukee-m18-xc-4-0-battery-59-2432297/
22,Marks Works Wearhouse  Columbia snow pants Bugaboo iv $52 plus taxes shipped with triangle rewards card,$51.93,,http://marks.pxf.io/c/341376/505590/8679?u=https%3A%2F%2Fwww.marks.com%2Fen%2Fcolumbia-mens-bugaboo-iv-pants-315070.html%23315070%255Bcolor%255D%3DBLACK,,Marks Works Wearhouse,2020-12-29T20:46:38,https://forums.redflagdeals.com/marks-works-wearhouse-columbia-snow-pants-bugaboo-iv-52-plus-taxes-shipped-triangle-rewards-card-2433406/
23,Costco  TCL 50/55” 4K HDR Roku Smart TV 50S533CA/55S533CA $439.99/$489.99,$439.99,,https://www.costco.ca/tcl-50-in.-4k-hdr-roku-smart-tv-50s533ca.product.100665649.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-tcl-50-55-c-4k-hdr-roku-smart-tv-50s533ca-55s533ca-439-99-489-99-2432632/
24,Costco  TCL 50/55” 4K HDR Roku Smart TV 50S533CA/55S533CA $439.99/$489.99,$439.99,,https://www.costco.ca/tcl-50-in.-4k-hdr-roku-smart-tv-50s533ca.product.100665649.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-tcl-50-55-c-4k-hdr-roku-smart-tv-50s533ca-55s533ca-439-99-489-99-2432632/
25,Scotiabank  Scotia Momentum VISA Infinite card $100 GCR FYF,,,https://www.greatcanadianrebates.ca/display/Finance/,,Scotiabank,2020-12-29T20:46:38,https://forums.redflagdeals.com/scotiabank-scotia-momentum-visa-infinite-card-100-gcr-fyf-2431348/
26,Walmart  Echelon Connect Sport Spin Bike $699.99 (Back in stock),$699.99,,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&mid=36751&murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2Fechelon-connect-sport-spin-bike%2F6000201499355&u1=rfdcb,,Walmart,2020-12-29T20:46:38,https://forums.redflagdeals.com/walmart-echelon-connect-sport-spin-bike-699-99-back-stock-2417655/
27,"Dell  ❆[12.26]❆ Dell 15"" 4500U - USB-C DP 4K60 + 65W PD - $679.99 ($611.99 Unidays) [$550.79 Unidays/NewAcct+Rk] [Hot]",649,,http://www.dpbolvw.net/click-749547-12105225?url=https%3A%2F%2Fwww.dell.com%2Fen-ca%2Fshop%2Fdell-laptops%2Fnew-inspiron-15-5000-laptop-amd%2Fspd%2Finspiron-15-5505-laptop%2Fni155000_sb_s103e&sid=rfdcb,,Dell,2020-12-29T20:46:38,https://forums.redflagdeals.com/dell-12-26-dell-15-4500u-usb-c-dp-4k60-65w-pd-679-99-611-99-unidays-550-79-unidays-newacct-rk-hot-2387232/
28,Costco  LG 55” OLED CX Series - $1889,1889,,http://In-Store Only,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-lg-55-c-oled-cx-series-1889-2413953/
29,Walmart  HOT!! - Remington Ranger 8-Amp Electric Pole Saw/Chainsaw - $30,$30,,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&mid=36751&murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2FPRD4805XNZ7TA79&u1=rfdcb,,Walmart,2020-12-29T20:46:38,https://forums.redflagdeals.com/walmart-hot-remington-ranger-8-amp-electric-pole-saw-chainsaw-30-2431650/
30,The Source  Plantronics BackBeat FIT In-Ear Wireless Sport Earbuds $29.97 or $23.97 (PSP) with Mic- Blue,23.97,,http://www.tkqlhce.com/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fclearance%2Fclearance%2Fplantronics-backbeat-fit-in-ear-wireless-sport-earbuds-with-mic--blue%2Fp%2F108067870&sid=rfdcb,,The Source,2020-12-29T20:46:38,https://forums.redflagdeals.com/the-source-plantronics-backbeat-fit-ear-wireless-sport-earbuds-29-97-23-97-psp-mic-blue-2433964/
31,Costco  $99.99 Microsoft 365 Family 15-month Subscription,$99.99,,https://www.costco.ca/microsoft-365-family-15-month-subscription%2c-digital-download.product.100657668.html,,Costco,2020-12-29T20:46:38,https://forums.redflagdeals.com/costco-99-99-microsoft-365-family-15-month-subscription-2433783/
